#NSGA2
popsize 50
maxGen 200
numVar 8
numObj 2
numCons 6
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 200
currentGen	1
evaluateCount	50
totalTime	13.594
firstFrontCount	1
frontCount	50
avgEvalTime	0.270524
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	
0.828175	0.241507	0.334159	0.892839	0.312254	0.619831	0.231668	0.830944	2.33484	2.32689	0	0	0	0	0	0	
0.0751382	0.685475	0.44912	0.645248	0.761215	0.189703	0.672524	0.470608	2.48931	1.74843	0	0	0	0	0	0	
0.318607	0.69896	0.94057	0.188682	0.942534	0.972816	0.824917	0.155077	2.40635	2.51008	0	0	0	0	0	0	
0.899322	0.346543	0.224708	0.490549	0.695381	0.127357	0.292398	0.110501	1.86759	2.38606	0	0	0	0	0	0	
0.913838	0.702836	0.806159	0.612599	0.200343	0.633615	0.256072	0.509409	2.31249	2.55453	0	0	0	0	0	0	
0.591136	0.603338	0.107513	0.0537158	0.212995	0.829776	0.608489	0.681723	1.70103	2.73972	0	0	0	0	0	0	
0.353043	0.582054	0.523035	0.815136	0.0676174	0.120156	0.468723	0.326714	2.70475	1.85509	0	0	0	0	0	0	
0.876055	0.0661284	0.142272	0.521421	0.737721	0.809388	0.653507	0.472768	2.26458	2.36825	0	0	0	0	0	0	
0.590014	0.823035	0.100756	0.292541	0.23257	0.636592	0.911926	0.408601	2.31148	2.60732	0	0	0	0	0	0	
0.0993266	0.595727	0.916536	0.846358	0.518174	0.688731	0.156901	0.393919	2.34739	1.49643	0	0	0	0	0	0	
0.829933	0.765647	0.522665	0.832806	0.504788	0.824828	0.941139	0.559105	2.07671	2.16868	0	0	0	0	0	0	
0.724752	0.757182	0.388718	0.214174	0.0282949	0.385714	0.924945	0.61435	1.89869	2.79735	0	0	0	0	0	0	
0.565089	0.929689	0.168432	0.249502	0.212778	0.460146	0.549803	0.298584	1.72406	2.24658	0	0	0	0	0	0	
0.14443	0.758115	0.670629	0.59851	0.788677	0.489215	0.90284	0.830975	2.56593	1.88576	0	0	0	0	0	0	
0.272273	0.714194	0.61737	0.102698	0.925184	0.267798	0.711161	0.938236	1.96977	2.37277	0	0	0	0	0	0	
0.0710512	0.0935487	0.904864	0.739406	0.523033	0.773846	0.685077	0.46097	2.7221	1.87659	0	0	0	0	0	0	
0.675564	0.422101	0.0704531	0.445696	0.704048	0.862778	0.0706899	0.370165	2.05321	2.2926	0	0	0	0	0	0	
0.539544	0.358419	0.445629	0.68294	0.492892	0.112287	0.734688	0.179327	2.2586	2.0374	0	0	0	0	0	0	
0.997867	0.80171	0.373838	0.3163	0.106614	0.138186	0.302782	0.149267	1.82947	2.82466	0	0	0	0	0	0	
0.959069	0.620746	0.814311	0.0425557	0.668855	0.228675	0.294911	0.140387	1.94579	2.87697	0	0	0	0	0	0	
0.662104	0.749411	0.380506	0.477998	0.618507	0.658851	0.254205	0.187573	1.81215	2.19939	0	0	0	0	0	0	
0.999877	0.635169	0.394912	0.391536	0.871664	0.963218	0.62854	0.297029	2.09273	2.77591	0	0	0	0	0	0	
0.906902	0.505773	0.00882037	0.464343	0.618726	0.372247	0.643048	0.187487	1.83401	2.36881	0	0	0	0	0	0	
0.513254	0.488577	0.459177	0.682969	0.40496	0.563794	0.995539	0.927195	2.4704	2.18229	0	0	0	0	0	0	
0.603951	0.0261475	0.481408	0.670171	0.264042	0.606586	0.286045	0.383914	2.2454	2.05626	0	0	0	0	0	0	
0.161567	0.493342	0.658005	0.347869	0.702264	0.431747	0.556668	0.720345	2.17131	1.83075	0	0	0	0	0	0	
0.534334	0.0134618	0.150711	0.475309	0.906173	0.164268	0.487621	0.905851	2.1974	2.07255	0	0	0	0	0	0	
0.193473	0.891184	0.811643	0.362036	0.44959	0.241706	0.10786	0.100659	2.14301	2.01396	0	0	0	0	0	0	
0.130132	0.718475	0.587578	0.641274	0.251012	0.496302	0.293927	0.29937	2.35202	1.8066	0	0	0	0	0	0	
0.712625	0.350005	0.267835	0.15956	0.919757	0.20124	0.495568	0.294724	1.71147	2.88935	0	0	0	0	0	0	
0.462718	0.821079	0.566101	0.0752092	0.522519	0.183702	0.112435	0.301368	2.49829	2.76576	0	0	0	0	0	0	
0.63897	0.812685	0.144303	0.872382	0.550968	0.771578	0.833183	0.644517	2.29358	2.09689	0	0	0	0	0	0	
0.626602	0.667431	0.265676	0.236888	0.630138	0.60785	0.0319309	0.730318	1.93906	2.61099	0	0	0	0	0	0	



#Generation 2 / 200
currentGen	2
evaluateCount	100
totalTime	28.2563
firstFrontCount	1
frontCount	44
avgEvalTime	0.260738
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	
0.974146	0.865054	0.632832	0.505157	0.110119	0.223839	0.174099	0.808425	1.99171	2.51529	0	0	0	0	0	0	
0.974146	0.949717	0.632832	0.505157	0.110119	0.223839	0.174099	0.808425	2.01104	2.52623	0	0	0	0	0	0	
0.783541	0.547229	0.107513	0	0.212995	0.829776	0.635547	0.681723	1.5097	2.87516	0	0	0	0	0	0	
0.997867	0.80171	0.373838	0.3163	0.106614	0.138186	0.302782	0.149267	1.82947	2.82466	0	0	0	0	0	0	
0.913838	0.702836	0.806159	0.612599	0.200343	0.448552	0.337604	0.509409	2.26914	2.52676	0	0	0	0	0	0	
0.591136	0.603338	0.107513	0.0537158	0.212995	0.829776	0.608489	0.681723	1.70103	2.73972	0	0	0	0	0	0	
0.353043	0.714636	0.523035	0.290087	0.0676174	0.120156	0.468723	0.640466	2.02252	2.17592	0	0	0	0	0	0	
0.724752	0.757182	0.388718	0.214174	0.0282949	0.385714	0.924945	0.61435	1.89869	2.79735	0	0	0	0	0	0	
0.913838	0.730324	0.640676	0.612599	0.539709	0.633615	0.256072	0.509409	2.12683	2.49332	0	0	0	0	0	0	
0.432758	0.603338	0.107513	0.0537158	0.14693	0.699452	0.608489	0.634834	1.77029	2.64705	0	0	0	0	0	0	
0.916174	0.0723885	0.00572461	0.139362	0.00149269	0.798088	0.592366	0.681774	1.90153	2.56102	0	0	0	0	0	0	
0.591136	0.558034	0.107513	0.0537158	0.212995	0.694762	0.294303	0.681723	1.65356	2.69246	0	0	0	0	0	0	
0.513254	0.488577	0.459177	0.682969	0.40496	0.563794	0.995539	0.927195	2.4704	2.18229	0	0	0	0	0	0	
0.513254	0.488577	0.459177	0.682969	0.338487	0.563794	0.995539	0.927195	2.59646	2.24544	0	0	0	0	0	0	
0.913838	0.757577	0.806159	0.612599	0.200343	0.768629	0.570258	0.472983	2.12702	2.43524	0	0	0	0	0	0	
0.913838	0.702836	0.806159	0.612599	0.200343	0.633615	0.256072	0.509409	2.31249	2.55453	0	0	0	0	0	0	
0.949764	0.859717	0.379315	0.577929	0.395977	0.437048	0.46693	0.312497	2.2429	2.58975	0	0	0	0	0	0	
1	0.0723885	0	0.139362	0.00149269	0.841119	0.901547	0.575456	1.86577	2.6382	0	0	0	0	0	0	
0.405667	0.950193	0.837144	0.156585	0.0942357	0.325597	0.32686	0.462206	2.01619	2.36127	0	0	0	0	0	0	
0.901715	0.445001	0.815652	0.806981	0.195837	0.225794	0.518786	0.487836	2.24539	2.29843	0	0	0	0	0	0	
0.997867	0.80171	0.373838	0.300097	0.106614	0.138186	0.914873	0.325115	2.02932	2.85443	0	0	0	0	0	0	
0.916174	0.0723885	0.00572461	0.139362	0.00149269	0.798088	0.901547	0.445108	1.68224	2.48791	0	0	0	0	0	0	
0.591136	0.687338	0.107513	0.0537158	0.212995	0.829776	0.929848	0.448452	1.51737	2.68921	0	0	0	0	0	0	
0.916174	0.0723885	0.00572461	0.139362	0.00149269	0.798088	0.921576	0.445108	1.84717	2.51009	0	0	0	0	0	0	
0.949764	0.859717	0.379315	0.627079	0.362255	0.437048	0.477446	0.171225	2.16123	2.45255	0	0	0	0	0	0	
0.979005	0.859717	0.379315	0.627079	0.33783	0.437048	0.477446	0.112158	1.97636	2.50413	0	0	0	0	0	0	
0.949764	0.795976	0.379315	0.627079	0.362255	0.393244	0.465426	0.136538	2.09336	2.52495	0	0	0	0	0	0	
0.999877	0.635169	0.394912	0.391536	0.796222	0.638492	0.463575	0.302531	1.92351	2.69271	0	0	0	0	0	0	
0.569285	0.582054	0.523035	0.815136	0.133683	0.120156	0.468723	0.30159	2.22369	1.94613	0	0	0	0	0	0	
0.829933	0.765647	0.522665	0.832806	0.504788	0.824828	0.941139	0.559105	2.07671	2.16868	0	0	0	0	0	0	
0.999877	0.719831	0.394912	0.391536	0.840079	0.963218	0.62854	0.297029	2.0877	2.68119	0	0	0	0	0	0	
0.999877	0.635169	0.394912	0.391536	0.871664	0.963218	0.62854	0.297029	2.09273	2.77591	0	0	0	0	0	0	
0.914213	0.635169	0.394912	0.391536	0.871664	0.965495	0.62854	0.297029	2.10104	2.81136	0	0	0	0	0	0	
0.999877	0.635169	0.394912	0.391536	0.871664	0.963218	0.62854	0.297029	1.87663	2.65095	0	0	0	0	0	0	
0.915659	0.641828	0.242084	0.171733	0.736135	0.0474953	0.740499	0.66355	1.67859	2.85405	0	0	0	0	0	0	
0.565089	0.929689	0.168432	0.249502	0.212778	0.460146	0.549803	0.298584	1.72406	2.24658	0	0	0	0	0	0	
0.565089	0.929689	0.168432	0.249502	0.169005	0.460146	0.549803	0.298584	2.03872	2.60904	0	0	0	0	0	0	
0.626602	0.667431	0.265676	0.236833	0.630138	0.60785	0.0319309	0.730318	2.02357	2.77751	0	0	0	0	0	0	
0.626602	0.667431	0.265676	0.236888	0.630138	0.60785	0.0319309	0.730318	1.93906	2.61099	0	0	0	0	0	0	
0.353043	0.582054	0.523035	0.815136	0.0676174	0.120156	0.468723	0.326714	2.70475	1.85509	0	0	0	0	0	0	
0.934881	0.432737	0.770334	0.7763	0.412687	0.815148	0.750068	0.496448	2.36629	2.52958	0	0	0	0	0	0	
0.161567	0.493342	0.658005	0.347869	0.702264	0.431747	0.556668	0.720345	2.17131	1.83075	0	0	0	0	0	0	
0.161567	0.558249	0.658005	0.347869	0.702264	0.431747	0.556668	0.720345	2.50619	2.11997	0	0	0	0	0	0	
0.393026	0.950193	0.8932	0.140382	0.0942357	0.325597	0.90561	0.638054	2.51397	2.63012	0	0	0	0	0	0	
0.462718	0.821079	0.566101	0.0752092	0.522519	0.183702	0.112435	0.301368	2.49829	2.76576	0	0	0	0	0	0	
0.405667	0.950193	0.8932	0.140382	0.0942357	0.325597	0.93895	0.638054	2.2083	2.42159	0	0	0	0	0	0	
0.405667	0.950193	0.8932	0.140382	0.0942357	0.233453	0.93895	0.638054	2.08131	2.39796	0	0	0	0	0	0	
0.353043	0.582054	0.523035	0.910402	0.0676174	0.30522	0.468723	0.326714	2.68068	1.80859	0	0	0	0	0	0	
0.934881	0.432737	0.764167	0.814296	0.412687	0.815148	0.750068	0.496448	2.43571	2.3732	0	0	0	0	0	0	
0.438263	0.726117	0.699667	0.919983	0.194278	0.212577	0.417955	0.274587	2.43764	1.9137	0	0	0	0	0	0	



#Generation 3 / 200
currentGen	3
evaluateCount	150
totalTime	41.5651
firstFrontCount	1
frontCount	48
avgEvalTime	0.259908
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	
0.974146	0.865054	0.632832	0.505157	0.110119	0.223839	0.174099	0.808425	1.99171	2.51529	0	0	0	0	0	0	
0.970115	0.80171	0.373838	0.356087	0.110809	0.160599	0.230608	0.325115	1.80331	2.60479	0	0	0	0	0	0	
0.913838	0.702971	0.688252	0.519281	0.192315	0.324462	0.337604	0.536021	1.80505	2.23269	0	0	0	0	0	0	
0.974146	0.949717	0.632832	0.505157	0.110119	0.223839	0.174099	0.808425	2.01104	2.52623	0	0	0	0	0	0	
1	0.949717	0.632832	0.449167	0.105924	0.131959	0.865264	0.808425	2.22373	2.81529	0	0	0	0	0	0	
1	0.865054	0.632832	0.552216	0.110119	0.363643	0.174099	0.800768	2.12597	2.53572	0	0	0	0	0	0	
0.783541	0.24593	0.1482	0	0.118901	0.814817	0.635547	0.681723	1.46862	3.09365	0	0	0	0	0	0	
0.783541	0.547229	0.107513	0	0.212995	0.829776	0.635547	0.681723	1.5097	2.87516	0	0	0	0	0	0	
0.974146	0.537826	0.632832	0.537743	0.138134	0.223839	0.174099	0.783313	2.45048	2.84961	0	0	0	0	0	0	
0.997867	0.80171	0.373838	0.3163	0.106614	0.138186	0.302782	0.149267	1.82947	2.82466	0	0	0	0	0	0	
0.70557	0.547229	0.107513	0	0.141877	0.824322	0.545877	0.681723	1.65244	2.82006	0	0	0	0	0	0	
0.353043	0.566245	0.523035	0.290087	0.0676174	0.142849	0.468723	0.640466	2.5032	2.45684	0	0	0	0	0	0	
0.913838	0.702836	0.806159	0.612599	0.200343	0.448552	0.337604	0.509409	2.26914	2.52676	0	0	0	0	0	0	
0.783541	0.423863	0.199883	0	0.212995	0.829776	0.620143	0.61326	1.60026	2.97547	0	0	0	0	0	0	
0.650632	0.466619	0.107513	0	0.212995	0.829776	0.635547	0.577636	1.81012	3.01856	0	0	0	0	0	0	
0.353043	0.7145	0.523035	0.290087	0.0756451	0.244246	0.468723	0.616564	1.99029	2.1677	0	0	0	0	0	0	
0.783541	0.69562	0.107513	0	0.212995	0.945221	0.730027	0.681723	1.58347	2.92564	0	0	0	0	0	0	
0.591136	0.603338	0.0989445	0.0537158	0.257933	0.829776	0.608489	0.748981	1.99871	2.80437	0	0	0	0	0	0	
0.591136	0.603338	0.107513	0.0537158	0.212995	0.829776	0.608489	0.681723	1.70103	2.73972	0	0	0	0	0	0	
0.353043	0.714636	0.523035	0.290087	0.0676174	0.120156	0.468723	0.640466	2.02252	2.17592	0	0	0	0	0	0	
0.432758	0.603338	0.318092	0.0537158	0.14693	0.699452	0.608489	0.634834	2.04068	2.80991	0	0	0	0	0	0	
0.724752	0.757182	0.388718	0.214174	0.0282949	0.385714	0.924945	0.61435	1.89869	2.79735	0	0	0	0	0	0	
0.913838	0.82373	0.532156	0	0.200343	0.81234	0.570258	0.472983	1.8729	2.88409	0	0	0	0	0	0	
0.949764	0.859717	0.379315	0.627079	0.362255	0.570238	0.477446	0.614871	2.37231	2.66552	0	0	0	0	0	0	
0.989449	0.864696	0.373838	0.454881	0.106614	0.138186	0.302782	0.101492	1.91526	2.63382	0	0	0	0	0	0	
0.913838	0.730324	0.640676	0.612599	0.539709	0.633615	0.256072	0.509409	2.12683	2.49332	0	0	0	0	0	0	
0.810549	0.730324	0.640676	0.612599	0.539709	0.633615	0.2644	0.675678	2.19944	2.48277	0	0	0	0	0	0	
0.513254	0.488577	0.379456	0.682969	0.338487	0.628392	1	1	2.24895	2.03799	0	0	0	0	0	0	
0.432758	0.603338	0.107513	0.0537158	0.14693	0.699452	0.608489	0.634834	1.77029	2.64705	0	0	0	0	0	0	
0.916174	0.0723885	0.00572461	0.139362	0.00149269	0.798088	0.592366	0.681774	1.90153	2.56102	0	0	0	0	0	0	
0.863243	0.0723885	0.00572461	0.139362	0.252913	0.798088	0.592366	0.681774	1.7403	2.512	0	0	0	0	0	0	
0.591136	0.558034	0.107513	0.0537158	0.212995	0.694762	0.294303	0.681723	1.65356	2.69246	0	0	0	0	0	0	
0.913838	0.849855	0.806159	0.612599	0.200343	0.689446	0.256072	0.509409	2.20431	2.55476	0	0	0	0	0	0	
0.513254	0.488577	0.459177	0.682969	0.40496	0.563794	0.995539	0.927195	2.4704	2.18229	0	0	0	0	0	0	
0.513254	0.488577	0.459177	0.682969	0.338487	0.563794	0.995539	0.927195	2.59646	2.24544	0	0	0	0	0	0	
0.913838	0.757577	0.806159	0.612599	0.200343	0.768629	0.570258	0.472983	2.12702	2.43524	0	0	0	0	0	0	
0.934881	0.556103	0.770334	0.7763	0.409911	0.815148	0.750068	0.778058	2.20176	2.44458	0	0	0	0	0	0	
0.724752	0.757182	0.178139	0.214174	0.0347172	0.385714	0.924945	0.61435	1.83436	2.57999	0	0	0	0	0	0	
0.913838	0.702836	0.806159	0.612599	0.200343	0.633615	0.256072	0.509409	2.31249	2.55453	0	0	0	0	0	0	
0.911578	0.702836	0.806159	0.476679	0.167104	0.634695	0.256072	0.587767	2.11228	2.62778	0	0	0	0	0	0	
0.949764	0.859717	0.379315	0.577929	0.395977	0.437048	0.46693	0.312497	2.2429	2.58975	0	0	0	0	0	0	
1	0.0723885	0	0.143067	0	0.856434	0.901547	0.606173	1.75565	2.53542	0	0	0	0	0	0	
0.513254	0.328892	0.499148	0.682969	0.359628	0.675237	0.995539	0.927195	2.53801	2.11248	0	0	0	0	0	0	
1	0.0723885	0	0.139362	0.00149269	0.841119	0.901547	0.575456	1.86577	2.6382	0	0	0	0	0	0	
0.644067	0.699933	0.107513	0.0537158	0.0708318	0.829776	0.929848	0.49869	1.66974	2.72999	0	0	0	0	0	0	
0.405667	0.950193	0.837144	0.156585	0.0942357	0.325597	0.32686	0.462206	2.01619	2.36127	0	0	0	0	0	0	
0.916174	0.232074	0.0841623	0.139362	0	0.686645	0.901547	0.409384	1.71709	2.69863	0	0	0	0	0	0	
0.901715	0.445001	0.815652	0.806981	0.195837	0.225794	0.518786	0.487836	2.24539	2.29843	0	0	0	0	0	0	
0.997867	0.80171	0.373838	0.300097	0.106614	0.138186	0.914873	0.325115	2.02932	2.85443	0	0	0	0	0	0	
0.895201	0.808247	0.32364	0.300097	0.106614	0.138186	0.914873	0.375085	1.99835	2.77147	0	0	0	0	0	0	



#Generation 4 / 200
currentGen	4
evaluateCount	200
totalTime	54.9862
firstFrontCount	1
frontCount	46
avgEvalTime	0.263265
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	
1	0.80171	0.588386	0.356087	0.110809	0.160599	0.230608	0.325115	2.00442	2.76031	0	0	0	0	0	0	
0.974146	0.865054	0.632832	0.505157	0.110119	0.223839	0.174099	0.808425	1.99171	2.51529	0	0	0	0	0	0	
0.977995	0.757634	0.584824	0.431338	0.110119	0.223839	0.174099	0.808425	2.16506	2.7846	0	0	0	0	0	0	
0.95792	0.865054	0.632832	0.520771	0.110119	0.223839	0.174099	0.856715	2.18358	2.60211	0	0	0	0	0	0	
0.989449	0.684991	0.541149	0.454881	0.106614	0.199279	0.155467	0.637636	2.12489	2.74333	0	0	0	0	0	0	
0.846451	0.702971	0.688252	0.503668	0.192315	0.211343	0.337604	0.536021	2.20644	2.55827	0	0	0	0	0	0	
0.970115	0.80171	0.373838	0.356087	0.110809	0.160599	0.230608	0.325115	1.80331	2.60479	0	0	0	0	0	0	
0.913838	0.702971	0.688252	0.519281	0.192315	0.324462	0.337604	0.536021	1.80505	2.23269	0	0	0	0	0	0	
0.970746	0.86538	0.55492	0.551251	0.0834203	0.469905	0.477446	0.614871	2.02064	2.33253	0	0	0	0	0	0	
0.974146	0.901432	0.658676	0.537743	0.138134	0.130099	0.174099	0.783313	2.30615	2.72378	0	0	0	0	0	0	
0.974146	0.949717	0.632832	0.505157	0.110119	0.223839	0.174099	0.808425	2.01104	2.52623	0	0	0	0	0	0	
1	0.949717	0.632832	0.449167	0.105924	0.131959	0.865264	0.808425	2.22373	2.81529	0	0	0	0	0	0	
1	0.865054	0.632832	0.552216	0.110119	0.363643	0.174099	0.800768	2.12597	2.53572	0	0	0	0	0	0	
0.935403	0.7311	0.806159	0.482166	0.200343	0.448552	0.407254	0.509409	1.97774	2.59187	0	0	0	0	0	0	
0.974146	0.483004	0.398851	0.466668	0.110119	0.223839	0.174099	0.58292	2.01921	2.52506	0	0	0	0	0	0	
0.783541	0.24593	0.1482	0	0.118901	0.814817	0.635547	0.681723	1.46862	3.09365	0	0	0	0	0	0	
0.996151	0.942194	0.73378	0.618138	0.110119	0.363643	0.174099	0.800768	2.05571	2.40811	0	0	0	0	0	0	
0.783541	0.547229	0.107513	0	0.212995	0.829776	0.635547	0.681723	1.5097	2.87516	0	0	0	0	0	0	
0.880089	0.524661	0.107513	0	0.212995	0.829776	0.635547	0.681723	1.84973	2.97012	0	0	0	0	0	0	
0.615528	0.714636	0.523035	0.290087	0.195399	0.141455	0.468723	0.640466	1.84931	2.40914	0	0	0	0	0	0	
0.913838	0.702971	0.872799	0.519281	0.192315	0.324462	0.337604	0.536021	1.94492	2.37471	0	0	0	0	0	0	
0.974146	0.537826	0.632832	0.537743	0.138134	0.223839	0.174099	0.783313	2.45048	2.84961	0	0	0	0	0	0	
0.997867	0.80171	0.373838	0.3163	0.106614	0.138186	0.302782	0.149267	1.82947	2.82466	0	0	0	0	0	0	
0.879178	0.501447	0.632832	0.505157	0.110119	0.153056	0.174099	0.808425	2.09676	2.41966	0	0	0	0	0	0	
0.70763	0.80171	0.373838	0.356087	0.087146	0.160599	0.196041	0.325115	2.20281	2.70593	0	0	0	0	0	0	
0.974146	0.928829	0.465521	0.505157	0.103747	0.162746	0.321415	0.286567	1.93623	2.51399	0	0	0	0	0	0	
0.766428	0.547229	0.134517	0.0567581	0.25164	0.829776	0.635547	0.681723	1.93574	2.96991	0	0	0	0	0	0	
1	0.454439	0.233981	0.143067	0	0.944845	0.901547	0.782235	1.58901	2.75144	0	0	0	0	0	0	
0.70557	0.547229	0.107513	0	0.141877	0.824322	0.545877	0.681723	1.65244	2.82006	0	0	0	0	0	0	
0.928198	0.831452	0.600918	0.627079	0.359935	0.570238	0.407796	0.614871	2.19744	2.38463	0	0	0	0	0	0	
0.353043	0.566245	0.523035	0.290087	0.0676174	0.142849	0.468723	0.640466	2.5032	2.45684	0	0	0	0	0	0	
0.997867	0.72037	0.401423	0.3163	0.204814	0.138186	0.302782	0.183343	1.97231	2.88308	0	0	0	0	0	0	
0.791738	0.949717	0.632832	0.505157	0.110119	0.223839	0.174099	0.846767	2.43635	2.68225	0	0	0	0	0	0	
0.913838	0.702836	0.806159	0.612599	0.200343	0.448552	0.337604	0.509409	2.26914	2.52676	0	0	0	0	0	0	
0.913838	0.702836	0.806159	0.612599	0.194484	0.448552	0.337604	0.509409	2.2418	2.49984	0	0	0	0	0	0	
1	0.702836	0.806159	0.612599	0.200343	0.448552	0.337604	0.798022	2.10742	2.56419	0	0	0	0	0	0	
0.783541	0.423863	0.199883	0	0.212995	0.829776	0.620143	0.61326	1.60026	2.97547	0	0	0	0	0	0	
0.635725	0.466619	0.138398	0	0.212995	0.829776	0.635547	0.61019	1.69701	2.93623	0	0	0	0	0	0	
0.913838	0.730324	0.640676	0.647981	0.309195	0.234821	0.256072	0.304195	2.19674	2.51063	0	0	0	0	0	0	
0.90599	0.865054	0.632832	0.552216	0	0.438879	0.174099	0.512155	1.89618	2.33462	0	0	0	0	0	0	
0.650632	0.466619	0.107513	0	0.212995	0.829776	0.635547	0.577636	1.81012	3.01856	0	0	0	0	0	0	
0.545805	0.484301	0.199883	0	0.34951	0.829776	0.685918	0.61326	1.71297	2.94025	0	0	0	0	0	0	
0.707396	0.24593	0.347369	0	0.110948	0.727916	0.635547	0.672823	1.77204	2.84048	0	0	0	0	0	0	
0.353043	0.7145	0.523035	0.290087	0.0756451	0.244246	0.468723	0.616564	1.99029	2.1677	0	0	0	0	0	0	
0.783541	0.69562	0.107513	0	0.212995	0.945221	0.730027	0.681723	1.58347	2.92564	0	0	0	0	0	0	
0.918721	0.952665	0.373838	0.454881	0.106614	0.138186	0.302782	0.307697	1.95021	2.60785	0	0	0	0	0	0	
0.591136	0.603338	0.0989445	0.0537158	0.257933	0.829776	0.608489	0.748981	1.99871	2.80437	0	0	0	0	0	0	
0.806739	0.824849	0.632832	0.449167	0.247463	0.131959	0.865264	0.808425	2.11088	2.55417	0	0	0	0	0	0	
0.970115	0.80171	0.373838	0.356087	0.44127	0.516523	0.230608	0.530329	1.73405	2.67494	0	0	0	0	0	0	
0.591136	0.478164	0.234934	0.0537158	0.114876	0.694762	0.294303	0.681723	1.67631	2.85447	0	0	0	0	0	0	



#Generation 5 / 200
currentGen	5
evaluateCount	250
totalTime	68.4419
firstFrontCount	1
frontCount	45
avgEvalTime	0.265146
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	
0.970746	0.817959	0.55492	0.471345	0.0834203	0.273802	0.374215	0.717035	2.19796	2.63159	0	0	0	0	0	0	
0.783541	0.24593	0.1482	0	0.118901	0.384623	0.635547	0.681723	1.53402	3.04984	0	0	0	0	0	0	
0.913838	0.745775	0.688252	0.519281	0.135884	0.209176	0.337604	0.536021	1.89863	2.44623	0	0	0	0	0	0	
1	0.80171	0.588386	0.356087	0.110809	0.160599	0.230608	0.325115	2.00442	2.76031	0	0	0	0	0	0	
0.996151	0.942194	0.73378	0.618138	0.0679627	0.39914	0.457216	0.800768	2.0146	2.46217	0	0	0	0	0	0	
0.907409	0.865054	0.632832	0.488383	0.107831	0.257682	0.311043	0.901381	1.86565	2.42085	0	0	0	0	0	0	
