#NSGA2
popsize 100
maxGen 200
numVar 8
numObj 3
numCons 6
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 200
currentGen	1
evaluateCount	100
totalTime	214.525
firstFrontCount	1
frontCount	100
avgEvalTime	2.14314
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Obj3	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	
0.0894991	0.00347311	0.0114123	0.0142199	0.587103	0.179363	0.774865	0.824437	1.83891	2.1661	0.971453	0	0	0	0	0	0	
0.0448406	0.085565	0.0130851	0.0554342	0.319455	0.339086	0.157793	0.134245	2.27355	2.22547	1.01239	0	0	0	0	0	0	
0.0663318	0.00293985	0.0893622	0.0329569	0.300877	0.464858	0.75728	0.225992	2.05837	2.517	0.961537	0	0	0	0	0	0	
0.00957869	0.0172994	0.0326468	0.0865486	0.964604	0.548109	0.3112	0.815763	2.75239	2.11887	0.990049	0	0	0	0	0	0	
0.0298799	0.0915664	0.00878926	0.0496506	0.0879997	0.517769	0.0868533	0.684637	2.445	1.71577	0.990461	0	0	0	0	0	0	
0.0577883	0.0381902	0.0440619	0.0214195	0.614354	0.560198	0.743778	0.804152	2.15979	2.46619	0.977534	0	0	0	0	0	0	
3.26707e-05	0.0669285	0.0962633	0.0229366	0.282886	0.977274	0.604125	0.944992	2.31182	1.84476	1.01104	0	0	0	0	0	0	
0.0174437	0.0346663	0.0455839	0.0115716	0.405328	0.0364276	0.0672513	0.13666	2.3834	2.80388	0.953394	0	0	0	0	0	0	
0.0158695	0.00217101	0.0304052	0.0366734	0.848714	0.832011	0.200876	0.272175	2.46866	2.66815	0.982815	0	0	0	0	0	0	
0.0700235	0.0621211	0.034641	0.0415238	0.231019	0.713304	0.778731	0.995961	2.05607	1.90179	0.962535	0	0	0	0	0	0	
0.0178623	0.0668675	0.0672671	0.0152852	0.704319	0.707192	0.421085	0.414872	2.18127	2.50927	0.988794	0	0	0	0	0	0	
0.0545771	0.0822009	0.0856957	0.089414	0.984768	0.612132	0.599805	0.473127	2.52556	2.50436	0.971894	0	0	0	0	0	0	
0.0785658	0.0913477	0.0579549	0.0114344	0.845015	0.782769	0.737371	0.890016	2.21489	2.76362	0.957025	0	0	0	0	0	0	
0.0744446	0.0608749	0.0792439	0.0757815	0.397377	0.115976	0.220784	0.292286	2.34038	2.3627	0.984814	0	0	0	0	0	0	
0.0201539	0.0180706	0.0972533	0.0925998	0.730285	0.830888	0.40785	0.0283944	2.67358	2.28841	0.977825	0	0	0	0	0	0	
0.0186028	0.0744571	0.0790669	0.0987397	0.422776	0.81193	0.333264	0.4843	2.60856	1.83706	0.976619	0	0	0	0	0	0	
0.0610321	0.0923369	0.0051407	0.0314128	0.86151	0.114293	0.42469	0.110989	2.06553	2.82172	0.99605	0	0	0	0	0	0	
0.0356169	0.0841643	0.0574116	0.0537153	0.122575	0.159896	0.557086	0.983541	2.37067	1.67458	0.954888	0	0	0	0	0	0	
0.055512	0.0963812	0.0431295	0.0241206	0.0615932	0.884686	0.954776	0.0441173	2.13253	2.37246	0.99449	0	0	0	0	0	0	
0.0665205	0.0241084	0.0430121	0.0590571	0.803916	0.517682	0.982101	0.963896	2.30466	2.20409	0.987912	0	0	0	0	0	0	
0.0255944	0.00672393	0.0899783	0.0928675	0.128034	0.690485	0.133301	0.733532	2.679	1.70458	0.988788	0	0	0	0	0	0	
0.014777	0.0363922	0.0782129	0.0886811	0.204186	0.146812	0.979724	0.789803	2.74007	1.69838	0.985973	0	0	0	0	0	0	
0.00520403	0.0677121	0.0765276	0.0497068	0.844609	0.895528	0.0167324	0.0816234	2.64458	2.56619	0.966495	0	0	0	0	0	0	
0.0159268	0.0543617	0.0999204	0.0880692	0.583611	0.616369	0.178319	0.241983	2.74251	2.07306	0.977428	0	0	0	0	0	0	
0.0250948	0.0728929	0.028787	0.0663354	0.8185	0.286287	0.316541	0.941672	2.55939	2.11056	0.978022	0	0	0	0	0	0	
0.0686647	0.0599233	0.0580379	0.0448143	0.596078	0.643478	0.447391	0.522256	2.32504	2.61862	0.956562	0	0	0	0	0	0	
0.0462727	0.0486193	0.0153276	0.063116	0.481809	0.150127	0.396993	0.884032	2.52059	2.15447	0.986289	0	0	0	0	0	0	
0.0131288	0.00110629	0.0566182	0.0435048	0.0586195	0.311725	0.696692	0.23309	2.51625	1.95699	0.988379	0	0	0	0	0	0	
0.0310456	0.039716	0.0536047	0.0385749	0.00934979	0.487076	0.622158	0.0675663	2.52812	2.14993	0.985265	0	0	0	0	0	0	
0.0260083	0.0424831	0.0319414	0.0965261	0.880585	0.630551	0.630487	0.237236	2.72252	2.46944	0.968933	0	0	0	0	0	0	
0.0993663	0.0948459	0.0772199	0.0329655	0.561801	0.597859	0.0252226	0.859599	1.97475	2.47291	0.983154	0	0	0	0	0	0	
0.0614729	0.0368032	0.0186174	0.0043155	0.467458	0.242501	0.345161	0.978116	1.95839	2.23153	0.998063	0	0	0	0	0	0	
0.00895371	0.0615598	0.0442272	0.0816796	0.31433	0.784878	0.834081	0.498556	2.63334	1.8516	1.0042	0	0	0	0	0	0	
6.89717e-05	0.00487214	0.0480182	0.0924502	0.611674	0.118345	0.609851	0.0853261	2.79387	2.15649	0.9882	0	0	0	0	0	0	
0.0354019	0.0444733	0.0886789	0.0675124	0.758559	0.459303	0.342004	0.217946	2.59342	2.59852	0.975729	0	0	0	0	0	0	
0.00392995	0.0730875	0.00240984	0.01006	0.635612	0.00249923	0.452451	0.173353	2.44972	2.88353	0.945227	0	0	0	0	0	0	
0.0264172	0.0647681	0.0969664	0.0906213	0.50594	0.341412	0.73796	0.485743	2.5742	1.88024	0.983335	0	0	0	0	0	0	
0.0141596	0.0532946	0.0942274	0.0863569	0.618251	0.455551	0.215055	0.91709	2.6909	1.748	0.973467	0	0	0	0	0	0	
0.0104252	0.0935916	0.088025	0.005129	0.407145	0.0187155	0.972069	0.587021	2.22488	2.16834	1.002	0	0	0	0	0	0	
0.080883	0.00714464	0.0581972	0.0526036	0.0849118	0.42739	0.287079	0.969822	2.33932	1.95909	0.99186	0	0	0	0	0	0	
0.0630265	0.0853072	0.0896646	0.0338952	0.387653	0.480602	0.112132	0.142828	2.11222	2.6855	1.00993	0	0	0	0	0	0	
0.0629976	0.0350918	0.0569523	0.0810097	0.828965	0.626424	0.186916	0.15101	2.37683	2.61826	0.961404	0	0	0	0	0	0	
0.0151144	0.0699739	0.0752107	0.0883132	0.161903	0.874211	0.582783	0.0808304	2.51011	1.97938	0.969118	0	0	0	0	0	0	
0.0355402	0.0308411	0.0316208	0.0346524	0.718289	0.664723	0.426256	0.518914	2.44957	2.60321	0.964797	0	0	0	0	0	0	
0.0520231	0.0338032	0.01227	0.0210494	0.113752	0.704806	0.541156	0.0818476	2.07978	2.50532	0.934162	0	0	0	0	0	0	
0.0615848	0.0167684	0.0502874	0.0152915	0.0806433	0.249796	0.496196	0.613457	1.83567	2.06129	0.982353	0	0	0	0	0	0	
0.0233838	0.0860014	0.037539	0.0343417	0.695888	0.806094	0.584821	0.942276	2.22121	1.95769	0.984971	0	0	0	0	0	0	
0.0202767	0.0587408	0.0832153	0.00642779	0.569896	0.956655	0.692745	0.900838	2.28092	2.14558	0.976039	0	0	0	0	0	0	
0.0895042	0.00760729	0.0674217	0.0695919	0.00829119	0.758793	0.523907	0.852087	2.22323	1.91657	0.97016	0	0	0	0	0	0	
0.0478071	0.00488768	0.0531013	0.0505814	0.237132	0.258472	0.56956	0.258787	2.32499	2.25351	0.980178	0	0	0	0	0	0	
0.0233928	0.0377364	0.0223271	0.000520197	0.711279	0.800772	0.568197	0.734348	2.1894	2.58098	0.969121	0	0	0	0	0	0	
0.0180109	0.0311938	0.0442391	0.0626223	0.395903	0.650659	0.707875	0.824127	2.61379	1.75399	0.981339	0	0	0	0	0	0	
0.0611498	0.0873037	0.0598654	0.085268	0.720237	0.343822	0.911566	0.0246417	2.4506	2.55903	0.981145	0	0	0	0	0	0	
0.0939164	0.0249585	0.016052	0.000325177	0.0572499	0.865867	0.799678	0.783228	1.70315	2.31968	0.970456	0	0	0	0	0	0	
0.0203911	0.0647244	0.0488227	0.0309762	0.133971	0.966725	0.975436	0.470674	2.21274	2.01099	0.984614	0	0	0	0	0	0	
0.00282761	0.0348842	0.00489673	0.0228813	0.622742	0.501074	0.389437	0.107644	2.49032	2.63705	0.970169	0	0	0	0	0	0	



#Generation 2 / 200
currentGen	2
evaluateCount	200
totalTime	434.188
firstFrontCount	1
frontCount	97
avgEvalTime	2.16063
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Obj3	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	
0.0625186	0.0247339	0.0502874	0.0152915	0.0806433	0.249796	0.496196	0.613457	1.853	2.11073	0.994926	0	0	0	0	0	0	
0.0615848	0.0167684	0.0502874	0.0152915	0.0806433	0.249796	0.496196	0.613457	1.83567	2.06129	0.982353	0	0	0	0	0	0	
0.0700235	0.0621211	0.034641	0.0415238	0.231019	0.713304	0.778731	0.995961	2.05607	1.90179	0.962535	0	0	0	0	0	0	
0.0356169	0.0825653	0.0574116	0.0537153	0.0729327	0.22091	0.557086	0.983541	2.4571	1.7108	0.980005	0	0	0	0	0	0	
0.0252091	0.0397337	0.0199578	0.0714114	0.17352	0.579906	0.792191	0.977443	2.62399	1.71849	0.987353	0	0	0	0	0	0	
0.0252091	0.0397337	0.0199578	0.0714114	0.17352	0.599175	0.684732	0.929513	2.51828	1.64768	0.978015	0	0	0	0	0	0	
0.0696545	0.0167684	0.0502874	0.0292755	0.0806433	0.137738	0.529051	0.613457	2.09522	2.12259	0.987493	0	0	0	0	0	0	
0.0615848	0.0167684	0.0502874	0.0152915	0.0498085	0.249796	0.496196	0.535428	2.0139	2.26107	0.972147	0	0	0	0	0	0	
0.0180109	0.0311938	0.0442391	0.0626223	0.395903	0.650659	0.707875	0.824127	2.61379	1.75399	0.981339	0	0	0	0	0	0	
0.0577883	0.0555164	0.0466526	0.0284337	0.609726	0.607256	0.718426	0.804152	2.25204	2.42863	0.977764	0	0	0	0	0	0	
0.0356169	0.0841643	0.0574116	0.0537153	0.122575	0.159896	0.557086	0.983541	2.37067	1.67458	0.954888	0	0	0	0	0	0	
0.0566785	0.0167684	0.0562209	0.0152915	0.130286	0.149391	0.496196	0.613457	2.01922	2.17784	0.976124	0	0	0	0	0	0	
0.0356169	0.0841643	0.0574116	0.0537153	0.129402	0.159896	0.573258	0.983541	2.42604	1.66792	0.969903	0	0	0	0	0	0	
0.039073	0.0381902	0.0462262	0.0214195	0.614354	0.560198	0.827351	0.923679	2.14474	2.0975	0.967111	0	0	0	0	0	0	
0.0577883	0.0381902	0.0440619	0.0214195	0.614354	0.560198	0.743778	0.804152	2.15979	2.46619	0.977534	0	0	0	0	0	0	
0.0478164	0.0700753	0.0831973	0.0279045	0.452951	0.776934	0.707006	0.869439	2.24024	2.23212	0.982942	0	0	0	0	0	0	
0.0785658	0.0913477	0.0579549	0.0114344	0.473091	0.782769	0.675469	0.890016	2.07912	2.45348	0.956717	0	0	0	0	0	0	
0.0785658	0.0913477	0.0579549	0.0114344	0.76155	0.782769	0.737371	0.890016	1.99757	2.63522	0.981629	0	0	0	0	0	0	
0.0761992	0.0349975	0.0371674	0.00253458	0.0812914	0.31978	0.154058	0.310407	1.81603	2.82933	0.97746	0	0	0	0	0	0	
0.0672868	0.0649284	0.0430121	0.0679732	0.727852	0.706122	0.982101	0.963896	2.20154	2.14439	0.96651	0	0	0	0	0	0	
0.0939164	0.0249585	0.016052	0.000325177	0.0572499	0.865867	0.799678	0.783228	1.70315	2.31968	0.970456	0	0	0	0	0	0	
0.0939164	0.0249585	0.016052	0.000325177	0	0.865867	0.799678	0.783228	1.92241	2.47245	0.977243	0	0	0	0	0	0	
0.064043	0.0100463	0.0581972	0.0526036	0.134325	0.409098	0.287079	0.969822	2.40189	1.93567	0.960608	0	0	0	0	0	0	
0.0663318	0.0285448	0.0956357	0.0329569	0.157249	0.553907	0.805181	0.696751	2.22436	2.22631	0.985692	0	0	0	0	0	0	
0.0644218	0.0248603	0.0370092	0.00253458	0.0504566	0.297666	0.397793	0.232379	2.01671	2.71808	0.953609	0	0	0	0	0	0	
0.00934526	0.0698971	0.0751857	0.0229366	0.282886	0.948121	0.884386	0.944992	2.30507	1.88493	0.983075	0	0	0	0	0	0	
0.0377181	0.0349975	0.0370092	0.038831	0.0799862	0.31978	0.154058	0.457672	2.42635	1.89629	0.981925	0	0	0	0	0	0	
0.0788588	0.013881	0.0464011	0.0526036	0.0849118	0.42739	0.287079	0.969822	2.25011	1.97019	0.968886	0	0	0	0	0	0	
0.0761992	0.0349975	0.0370092	0.00253458	0.0504566	0.31978	0.154058	0.232379	1.91494	2.90296	0.98679	0	0	0	0	0	0	
0.0728133	0.00714464	0.0581972	0.0386196	0.0849118	0.42739	0.287079	0.975191	2.22482	1.96323	0.980588	0	0	0	0	0	0	
0.0157867	0.0580992	0.0309696	0.0949872	0.194711	0.518573	0.441353	0.850319	2.67995	1.62455	0.979349	0	0	0	0	0	0	
0.0157867	0.0700606	0.0418642	0.0949872	0.194711	0.518573	0.441353	0.850319	2.68773	1.62933	0.98548	0	0	0	0	0	0	
0.080883	0.00714464	0.0581972	0.0526036	0.0849118	0.42739	0.287079	0.969822	2.33932	1.95909	0.99186	0	0	0	0	0	0	
0.0116935	0.0585594	0.0574116	0.0537153	0.16149	0.171469	0.557086	0.512782	2.53445	1.68938	0.990662	0	0	0	0	0	0	
0.0233928	0.0446785	0.0223271	0.000520197	0.711279	0.800772	0.683662	0.734348	2.16259	2.58251	0.989376	0	0	0	0	0	0	
0.059485	0.0332066	0.0186174	0.0043155	0.455753	0.246624	0.345161	0.573369	1.75247	2.54573	0.976406	0	0	0	0	0	0	
0.0614533	0.0529813	0.0580379	0.0179026	0.545913	0.61608	0.447391	0.589236	2.07341	2.68428	0.991728	0	0	0	0	0	0	
0.0356169	0.0681828	0.0574116	0.012698	0.247665	0.0699193	0.557086	0.983541	2.14787	1.84386	0.988065	0	0	0	0	0	0	
0.0686647	0.0627002	0.0580379	0.0448143	0.559084	0.639355	0.447391	0.927003	2.2438	2.10502	0.980856	0	0	0	0	0	0	
0.0614729	0.0368032	0.0186174	0.0043155	0.467458	0.242501	0.345161	0.978116	1.95839	2.23153	0.998063	0	0	0	0	0	0	
0.0614729	0.0368032	0.0186174	0.0043155	0.467458	0.242501	0.345161	0.978116	1.86979	2.21918	0.982489	0	0	0	0	0	0	
0.0581351	0.0321621	0.0419201	0.0214195	0.636198	0.560198	0.743778	0.709972	2.08346	2.54615	0.979344	0	0	0	0	0	0	
0.0785658	0.0913477	0.0579549	0.0114344	0.845015	0.782769	0.737371	0.890016	2.21489	2.76362	0.957025	0	0	0	0	0	0	
0.0472309	0.0218629	0.0634887	0.000325177	0.131817	0.865867	0.799678	0.783228	1.84873	2.12333	0.969394	0	0	0	0	0	0	
0.0488166	0.0584011	0.0667995	0.0488481	0.324906	0.208565	0.227786	0.974124	2.42954	1.9462	0.97373	0	0	0	0	0	0	
0.0503636	0.0704526	0.0667995	0.0584619	0.324906	0.208565	0.227786	0.974124	2.39335	1.83205	0.980071	0	0	0	0	0	0	
0.0469087	0.0486193	0.0153276	0.063116	0.481809	0.290461	0.396993	0.884032	2.47292	2.14844	0.992753	0	0	0	0	0	0	
0.0233928	0.0377364	0.0223271	0.000520197	0.711279	0.800772	0.568197	0.734348	2.1894	2.58098	0.969121	0	0	0	0	0	0	
0.071642	0.0032364	0.0564184	0.0480954	0.312697	0.106776	0.270481	0.505409	2.24748	2.14661	0.971529	0	0	0	0	0	0	
0.0190334	0.0807504	0.0973265	0.0286424	0.258194	0.905044	0.726222	0.883809	2.42448	1.98089	0.982264	0	0	0	0	0	0	
0.0686647	0.0599233	0.0580379	0.0448143	0.596078	0.643478	0.447391	0.522256	2.32504	2.61862	0.956562	0	0	0	0	0	0	
0.0668567	0.0665422	0.0562276	0.0481881	0.596078	0.643478	0.447391	0.522256	2.22457	2.4871	0.983622	0	0	0	0	0	0	
0.0190334	0.0807504	0.0973265	0.0286424	0.258194	0.919571	0.726222	0.883809	2.16325	1.90027	0.972715	0	0	0	0	0	0	
0.0561806	0.0599233	0.055571	0.0262025	0.596078	0.513581	0.452551	0.522256	2.21661	2.68934	0.969324	0	0	0	0	0	0	
0.014777	0.0363922	0.0391641	0.0886811	0.204186	0.599166	0.979724	0.789803	2.73579	1.6612	0.985297	0	0	0	0	0	0	
0.0377487	0.0807504	0.0973265	0.0286424	0.205516	0.959578	0.740993	0.883809	2.14174	2.01965	0.997214	0	0	0	0	0	0	
0.0233838	0.0860014	0.037539	0.0343417	0.695888	0.806094	0.584821	0.942276	2.22121	1.95769	0.984971	0	0	0	0	0	0	
0.0686647	0.0531476	0.072969	0.0348506	0.596078	0.59833	0.447391	0.522256	2.20596	2.61473	0.97502	0	0	0	0	0	0	
0.042314	0.0297551	0.0337811	0.0885858	0.187573	0.201903	0.498654	0.35629	2.38139	1.80823	0.980676	0	0	0	0	0	0	
0.0715333	0.041589	0.022679	0.0593564	0.29737	0.233081	0.131131	0.596053	2.23966	2.18474	0.98357	0	0	0	0	0	0	
0.0895042	0.00760729	0.0674217	0.0695919	0.00829119	0.758793	0.523907	0.852087	2.22323	1.91657	0.97016	0	0	0	0	0	0	
0.0221571	0.0913477	0.0582109	0.0114344	0.845015	0.782769	0.703983	0.890016	2.2318	2.40347	0.968207	0	0	0	0	0	0	
0.0907838	0.00347311	0.1	0.0142199	0.587103	0.371863	0.774865	0.967016	1.80664	2.31833	0.996602	0	0	0	0	0	0	
0.0182975	0.00689807	0.0933203	0.00128655	0.192245	0.335447	0.73156	0.502011	1.9072	2.07012	0.983899	0	0	0	0	0	0	
0.0182975	0.00979971	0.0933203	0.00128655	0.241658	0.335447	0.73156	0.502011	2.00456	2.19918	0.990068	0	0	0	0	0	0	
0.042314	0.0297551	0.0337811	0.0945111	0.187573	0.201903	0.571627	0.405805	2.58171	1.91117	0.964046	0	0	0	0	0	0	
0.042314	0.0297551	0.0337811	0.0945111	0.187573	0.201903	0.571627	0.405805	2.49657	1.83809	0.958126	0	0	0	0	0	0	
0.0744446	0.0608749	0.0792439	0.0757815	0.397377	0.115976	0.220784	0.292286	2.34038	2.3627	0.984814	0	0	0	0	0	0	
0.0202767	0.0587408	0.0832153	0.00642779	0.569896	0.956655	0.692745	0.900838	2.28092	2.14558	0.976039	0	0	0	0	0	0	
0.0166362	0.0216315	0.00668226	0.0113705	0.818417	0.497117	0.80446	0.965486	2.41026	2.19747	0.98911	0	0	0	0	0	0	
0.042314	0.00762933	0.0291064	0.0945111	0.187573	0.201903	0.571627	0.405805	2.69422	2.00223	1.00442	0	0	0	0	0	0	
0.0686647	0.053778	0.0516074	0.0448143	0.678295	0.636073	0.447391	0.522256	2.2237	2.61405	0.973201	0	0	0	0	0	0	
0.0788549	0.0608749	0.0792439	0.0905793	0.397377	0.115976	0.227809	0.274937	2.52295	2.386	0.972063	0	0	0	0	0	0	
0.0186028	0.0417119	0.0790669	0.0987397	0.49884	0.62349	0.333264	0.4843	2.6782	1.73526	0.984009	0	0	0	0	0	0	
0.0462727	0.0486193	0.0153276	0.063116	0.481809	0.150127	0.396993	0.884032	2.52059	2.15447	0.986289	0	0	0	0	0	0	
0.0164759	0.00979971	0.0933203	0.0423038	0.312215	0.335447	0.73156	0.502011	2.4237	1.99151	0.969801	0	0	0	0	0	0	
0.0649749	0.0385837	0.0499697	0.00469463	0.531576	0.590311	0.370024	0.330931	1.98491	2.91489	0.983857	0	0	0	0	0	0	
0.0355402	0.0308411	0.0316208	0.0346524	0.718289	0.664723	0.426256	0.518914	2.44957	2.60321	0.964797	0	0	0	0	0	0	
0.0649749	0.039334	0.0525605	0.0210094	0.586995	0.672273	0.361896	0.380446	2.06478	2.84402	0.98719	0	0	0	0	0	0	
0.0326146	0.0363202	0.0338908	0.0346524	0.718289	0.664723	0.504193	0.518914	2.27385	2.49837	0.983941	0	0	0	0	0	0	
0.0835688	0.0659225	0.0580379	0.0448143	0.761077	0.643478	0.447391	0.522256	1.99779	2.62027	0.987829	0	0	0	0	0	0	
0.0495509	0.0698659	0.031961	0.0329447	0.458489	0.786188	0.872993	0.478594	2.16407	2.3487	0.960976	0	0	0	0	0	0	
0.014777	0.0363922	0.0782129	0.0886811	0.204186	0.146812	0.979724	0.789803	2.74007	1.69838	0.985973	0	0	0	0	0	0	
0.0478071	0.00488768	0.0531013	0.0505814	0.237132	0.258472	0.56956	0.258787	2.32499	2.25351	0.980178	0	0	0	0	0	0	
0.0665205	0.0241084	0.0430121	0.0590571	0.803916	0.517682	0.982101	0.963896	2.30466	2.20409	0.987912	0	0	0	0	0	0	
0.0175909	0.0615598	0.053019	0.0579697	0.31433	0.788132	0.834081	0.498556	2.64813	1.99048	0.999077	0	0	0	0	0	0	
