#NSGA2
popsize 100
maxGen 200
numVar 8
numObj 2
numCons 6
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 200
currentGen	1
evaluateCount	100
totalTime	180.179
firstFrontCount	1
frontCount	100
avgEvalTime	1.79965
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	
0.588507	0.0306502	0.393173	0.189773	0.228974	0.292455	0.451398	0.0922564	1.72663	2.47793	0	0	0	0	0	0	
0.763619	0.765781	0.462372	0.39624	0.252186	0.493114	0.816417	0.992149	2.14912	2.65652	0	0	0	0	0	0	
0.84682	0.641323	0.210248	0.543298	0.631985	0.383536	0.307111	0.0715166	2.2547	2.52453	0	0	0	0	0	0	
0.830487	0.0479584	0.557196	0.636558	0.283967	0.863596	0.695698	0.651999	2.26823	2.2185	0	0	0	0	0	0	
0.737147	0.335251	0.678225	0.217896	0.322358	0.409946	0.790478	0.00744797	1.86349	2.67078	0	0	0	0	0	0	
0.951307	0.409287	0.0344081	0.522457	0.22532	0.531269	0.187388	0.187967	2.04162	2.38337	0	0	0	0	0	0	
0.984636	0.261164	0.733954	0.178002	0.457432	0.8244	0.244642	0.974917	1.9277	2.76555	0	0	0	0	0	0	
0.692482	0.762605	0.870598	0.899749	0.894421	0.0728814	0.239025	0.964542	2.44875	2.20208	0	0	0	0	0	0	
0.123998	0.607059	0.433087	0.500511	0.800247	0.328062	0.215011	0.581743	2.50148	1.73759	0	0	0	0	0	0	
0.158095	0.183726	0.330249	0.653471	0.757194	0.377565	0.502207	0.457743	2.91592	1.92407	0	0	0	0	0	0	
0.337733	0.692814	0.652155	0.814372	0.776892	0.918517	0.604311	0.592164	2.53019	1.87779	0	0	0	0	0	0	
0.931566	0.903679	0.886796	0.866697	0.846728	0.373583	0.020004	0.27264	2.36561	2.47087	0	0	0	0	0	0	
0.998205	0.782847	0.209874	0.549307	0.154492	0.644035	0.238765	0.509028	2.15883	2.43515	0	0	0	0	0	0	
0.908465	0.466831	0.380839	0.734943	0.786055	0.919105	0.770639	0.0172595	2.25759	2.50469	0	0	0	0	0	0	
0.112727	0.89275	0.914384	0.267756	0.903736	0.380206	0.273417	0.53016	2.30139	2.09069	0	0	0	0	0	0	
0.572486	0.691752	0.687095	0.0130081	0.16128	0.0648847	0.115508	0.481999	2.21535	2.77426	0	0	0	0	0	0	
0.473728	0.306011	0.835532	0.293603	0.293196	0.0503429	0.224519	0.298548	2.07422	2.5048	0	0	0	0	0	0	
0.758937	0.675133	0.38627	0.231481	0.0889987	0.235999	0.75528	0.11213	1.92252	2.81145	0	0	0	0	0	0	
0.437196	0.101783	0.0941402	0.855837	0.00918524	0.154911	0.622676	0.471323	2.42267	2.13436	0	0	0	0	0	0	
0.738628	0.791084	0.562966	0.918629	0.145099	0.607086	0.826985	0.742446	2.36903	2.11219	0	0	0	0	0	0	
0.502289	0.124918	0.086377	0.587422	0.295533	0.417765	0.499949	0.719762	2.24582	2.23201	0	0	0	0	0	0	
0.0711759	0.986159	0.768939	0.199877	0.929442	0.743657	0.397804	0.824288	2.24626	2.13958	0	0	0	0	0	0	
0.254481	0.0828522	0.146267	0.717041	0.103911	0.990681	0.236711	0.144564	2.62679	2.05038	0	0	0	0	0	0	
0.448651	0.631576	0.0206506	0.9021	0.585327	0.962777	0.853898	0.487356	2.46498	1.94671	0	0	0	0	0	0	
0.232006	0.932075	0.62027	0.32081	0.269944	0.283626	0.545569	0.598903	2.33988	2.23792	0	0	0	0	0	0	
0.492115	0.929647	0.807213	0.508859	0.361232	0.73737	0.554268	0.244613	2.18383	2.24379	0	0	0	0	0	0	
0.460797	0.19026	0.470163	0.707032	0.939043	0.904197	0.387873	0.467365	2.55639	2.16163	0	0	0	0	0	0	
0.382481	0.567166	0.699659	0.201416	0.418682	0.0652218	0.327535	0.68416	2.14551	2.43341	0	0	0	0	0	0	
0.24392	0.578474	0.0584718	0.372274	0.557244	0.387769	0.539456	0.860738	2.42458	1.87819	0	0	0	0	0	0	
0.810567	0.178497	0.680402	0.592729	0.422195	0.592736	0.870825	0.752166	2.24076	2.30624	0	0	0	0	0	0	
0.593956	0.83535	0.942607	0.400824	0.304939	0.629492	0.822247	0.0574405	2.30331	2.46491	0	0	0	0	0	0	
0.147752	0.128392	0.882842	0.856543	0.249602	0.329588	0.938187	0.536349	2.64817	1.82562	0	0	0	0	0	0	
0.106328	0.177665	0.568545	0.193844	0.101621	0.537239	0.727713	0.459391	2.24106	1.91269	0	0	0	0	0	0	
0.476429	0.000879821	0.998427	0.555508	0.722721	0.377085	0.43002	0.714843	2.30278	2.27514	0	0	0	0	0	0	
0.119867	0.761577	0.444233	0.374501	0.201681	0.942292	0.256572	0.852178	2.34656	1.88918	0	0	0	0	0	0	
0.807233	0.399652	0.488137	0.797698	0.388467	0.497178	0.77624	0.840216	2.2883	2.23271	0	0	0	0	0	0	
0.309827	0.551687	0.557378	0.237802	0.251849	0.411195	0.0186865	0.675302	2.11706	2.27725	0	0	0	0	0	0	
0.422645	0.661679	0.772742	0.0530572	0.663271	0.122361	0.419714	0.992642	2.1847	2.60305	0	0	0	0	0	0	
0.140121	0.434326	0.813514	0.931993	0.235036	0.942937	0.971925	0.961742	2.72185	1.59636	0	0	0	0	0	0	
0.420819	0.0296526	0.225699	0.741517	0.226773	0.188394	0.129736	0.269308	2.4479	2.01167	0	0	0	0	0	0	
0.637631	0.560868	0.720143	0.421659	0.309391	0.808331	0.545775	0.405761	2.23279	2.4827	0	0	0	0	0	0	
0.540836	0.713425	0.267885	0.302451	0.129162	0.919305	0.305344	0.0265265	2.23661	2.65084	0	0	0	0	0	0	
0.386047	0.223811	0.607052	0.183633	0.936778	0.110148	0.0453727	0.846835	1.95604	2.55705	0	0	0	0	0	0	
0.929619	0.558755	0.473237	0.122574	0.930349	0.809212	0.128018	0.461924	1.86854	2.98659	0	0	0	0	0	0	
0.945641	0.800041	0.0957433	0.302035	0.811672	0.7514	0.747439	0.294663	1.99558	2.63417	0	0	0	0	0	0	
0.971457	0.196526	0.150185	0.567165	0.253493	0.136842	0.269053	0.0215096	2.09368	2.38492	0	0	0	0	0	0	
0.502865	0.177558	0.593093	0.483569	0.165938	0.298238	0.73786	0.412341	2.37629	2.30847	0	0	0	0	0	0	
0.510317	0.717566	0.44758	0.864548	0.789041	0.679042	0.837253	0.178122	2.53752	2.02105	0	0	0	0	0	0	
0.461542	0.915656	0.861803	0.0755436	0.512591	0.937206	0.141907	0.144984	2.29818	2.65565	0	0	0	0	0	0	
0.97199	0.102054	0.335615	0.139935	0.507293	0.647399	0.354488	0.118854	1.7381	2.76375	0	0	0	0	0	0	
0.00546198	0.172409	0.96008	0.575672	0.239367	0.347842	0.733672	0.654427	2.76451	1.61966	0	0	0	0	0	0	
0.129204	0.0238208	0.426333	0.682888	0.36588	0.73058	0.125765	0.608873	2.67557	1.8397	0	0	0	0	0	0	
0.506481	0.218954	0.700406	0.328357	0.566881	0.785208	0.718255	0.97965	2.16317	2.44484	0	0	0	0	0	0	
0.220353	0.164817	0.817198	0.329887	0.930214	0.64304	0.370858	0.769809	2.32601	2.21175	0	0	0	0	0	0	
0.858825	0.938705	0.0838808	0.29864	0.845178	0.40043	0.165812	0.0982421	2.0223	2.57921	0	0	0	0	0	0	
0.85664	0.960987	0.466899	0.0440602	0.663501	0.263813	0.0352714	0.0660952	1.85129	2.97634	0	0	0	0	0	0	
0.112444	0.459563	0.749339	0.140723	0.152104	0.895537	0.0803422	0.512756	2.36542	2.15156	0	0	0	0	0	0	
0.267444	0.214256	0.830258	0.973121	0.610184	0.753001	0.869409	0.798319	2.72167	1.83355	0	0	0	0	0	0	
0.0957751	0.904379	0.553128	0.491625	0.453385	0.757673	0.534769	0.441556	2.41122	1.88232	0	0	0	0	0	0	
0.615369	0.490457	0.208587	0.53455	0.138091	0.0520743	0.26847	0.978103	2.35885	2.3502	0	0	0	0	0	0	
0.472081	0.970797	0.779404	0.551839	0.0616994	0.543336	0.208612	0.261036	2.30676	2.19747	0	0	0	0	0	0	
0.542202	0.573567	0.60137	0.223647	0.196627	0.017752	0.100114	0.00418357	2.08811	2.66048	0	0	0	0	0	0	
0.467481	0.516287	0.973185	0.882901	0.413135	0.548039	0.904959	0.787888	2.56806	2.02647	0	0	0	0	0	0	
0.436654	0.242547	0.0563241	0.494353	0.359893	0.892753	0.127798	0.0727792	2.29816	2.25655	0	0	0	0	0	0	
0.345379	0.218294	0.139394	0.747972	0.321393	0.0524299	0.415025	0.38768	2.50374	2.14179	0	0	0	0	0	0	
0.921069	0.533633	0.365687	0.137572	0.0361216	0.758361	0.170899	0.541581	1.78417	2.92909	0	0	0	0	0	0	
0.90648	0.0566161	0.321615	0.517125	0.548624	0.161611	0.781977	0.144334	2.1399	2.32129	0	0	0	0	0	0	
0.270434	0.258482	0.16281	0.725117	0.172824	0.172137	0.123539	0.233381	2.77371	2.05846	0	0	0	0	0	0	
0.0913473	0.0766238	0.828885	0.669352	0.19245	0.287031	0.473505	0.834328	2.59847	1.74928	0	0	0	0	0	0	
0.198751	0.175237	0.351372	0.951421	0.335832	0.127752	0.932611	0.0826347	2.96696	1.86661	0	0	0	0	0	0	
0.185342	0.994268	0.522274	0.54677	0.959132	0.712093	0.149994	0.84118	2.49112	1.91184	0	0	0	0	0	0	
0.403704	0.979806	0.393559	0.30993	0.325425	0.975193	0.627744	0.180366	2.1525	2.39146	0	0	0	0	0	0	
0.623164	0.572248	0.57419	0.139975	0.119875	0.109688	0.0048361	0.201499	2.11005	2.8566	0	0	0	0	0	0	
0.647933	0.850441	0.385837	0.997504	0.658847	0.000443606	0.869903	0.0978147	2.47422	2.11312	0	0	0	0	0	0	
0.237068	0.0766815	0.245231	0.130612	0.0684977	0.655645	0.339397	0.81884	2.08773	2.36895	0	0	0	0	0	0	
0.960101	0.419138	0.28901	0.412988	0.502225	0.00840758	0.323118	0.424264	1.80738	2.51376	0	0	0	0	0	0	
0.786282	0.10151	0.518866	0.804375	0.941543	0.0544076	0.364661	0.122029	2.2874	2.10041	0	0	0	0	0	0	
0.721528	0.127665	0.734294	0.883559	0.597569	0.425424	0.691667	0.303242	2.42533	2.1756	0	0	0	0	0	0	
0.205974	0.355483	0.177126	0.421985	0.262503	0.750289	0.161205	0.679327	2.61447	1.81387	0	0	0	0	0	0	
0.080829	0.150753	0.769806	0.577983	0.702385	0.604194	0.815748	0.756693	2.66938	1.78172	0	0	0	0	0	0	
0.210133	0.911448	0.0447211	0.555762	0.203206	0.230461	0.455217	0.691679	2.45034	1.73402	0	0	0	0	0	0	
0.478236	0.732105	0.677172	0.809626	0.687278	0.849979	0.761961	0.270663	2.55948	2.11287	0	0	0	0	0	0	
0.284849	0.738029	0.828287	0.343454	0.892393	0.842643	0.44239	0.599249	2.44163	2.32219	0	0	0	0	0	0	
0.463854	0.59859	0.303224	0.718	0.741181	0.62208	0.463545	0.0198906	2.44988	2.10799	0	0	0	0	0	0	
0.34609	0.922694	0.871815	0.420276	0.451261	0.647249	0.521955	0.416476	2.24772	2.19627	0	0	0	0	0	0	
0.106889	0.906239	0.361082	0.717792	0.566404	0.136094	0.415604	0.856278	2.64066	1.66122	0	0	0	0	0	0	



#Generation 2 / 200
currentGen	2
evaluateCount	200
totalTime	339.701
firstFrontCount	1
frontCount	96
avgEvalTime	1.57324
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	
0.806612	0.503076	0.496912	0.321789	0.078189	0.406911	0.64003	0.985297	2.06664	2.7791	0	0	0	0	0	0	
0.763619	0.765781	0.462372	0.39624	0.252186	0.493114	0.816417	0.992149	2.14912	2.65652	0	0	0	0	0	0	
0.806612	0.503076	0.496912	0.477679	0.103528	0.406911	0.837627	0.985297	2.13991	2.51975	0	0	0	0	0	0	
0.737147	0.335251	0.341095	0.217896	0.322358	0.333354	0.501516	0.89699	1.87298	2.69609	0	0	0	0	0	0	
0.567755	0.463812	0.495813	0.328357	0.510536	0.705398	0.718255	0.97965	2.21695	2.55836	0	0	0	0	0	0	
0.998205	0.782847	0.654974	0.269909	0.154492	0	0.238765	0.509028	2.00119	2.81307	0	0	0	0	0	0	
0.738628	0.791084	0.604539	0.381733	0.101475	0.607086	0.826985	0.742446	2.10234	2.59346	0	0	0	0	0	0	
0.806612	0.503076	0.496912	0.655767	0.078189	0.406911	0.64003	0.985297	2.25412	2.37206	0	0	0	0	0	0	
0.806612	0.503076	0.522955	0.655767	0.078189	0.479737	0.770238	0.985297	2.09799	2.24104	0	0	0	0	0	0	
0.623164	0.572248	0.57419	0.139975	0.119875	0.109688	0.0048361	0.201499	2.11005	2.8566	0	0	0	0	0	0	
0.996539	0.619691	0.56795	0.655767	0.0041063	0.448996	0.282503	0.985297	2.18115	2.42864	0	0	0	0	0	0	
0.623164	0.535893	0.57419	0.139975	0.119875	0.109688	0.0048361	0	2.04778	2.84537	0	0	0	0	0	0	
0.572486	0.691752	0.687095	0.0130081	0.16128	0.0648847	0.115508	0.481999	2.21535	2.77426	0	0	0	0	0	0	
0.722726	0.533633	0.720688	0.137572	0.0361216	0.567601	0.617564	0.541581	2.15891	2.80143	0	0	0	0	0	0	
0.681601	0.0766815	0.266972	0.130612	0.0684977	0.643713	0.558346	0.81884	1.82799	2.60008	0	0	0	0	0	0	
0.542202	0.573567	0.60137	0.213232	0.196627	0	0.100114	0.0942167	2.25298	2.79209	0	0	0	0	0	0	
0.223761	0.292739	0.394453	0.365055	0.15567	0.857905	0.718255	0.97965	2.35002	1.90722	0	0	0	0	0	0	
0.807233	0.399652	0.488137	0.797698	0.388467	0.497178	0.77624	0.840216	2.2883	2.23271	0	0	0	0	0	0	
0.541556	0.572248	0.57419	0.139975	0.119875	0.109688	0.465316	0.201499	2.24341	2.72894	0	0	0	0	0	0	
0.615369	0.490457	0.208587	0.53455	0.138091	0.0520743	0.26847	0.978103	2.35885	2.3502	0	0	0	0	0	0	
0.975641	0.617929	0.615263	0.667062	0.419689	0.179655	0.140618	0.895522	2.22037	2.49498	0	0	0	0	0	0	
0.542202	0.573567	0.60137	0.223647	0.196627	0.017752	0.100114	0.00418357	2.08811	2.66048	0	0	0	0	0	0	
0.97105	0.617929	0.827169	0.667062	0.409818	0.179655	0.241734	0.710952	2.25051	2.55511	0	0	0	0	0	0	
0.806612	0.222171	0.496912	0.655767	0.078189	0.406911	0.748546	0.786457	2.22624	2.19241	0	0	0	0	0	0	
0.502865	0.458463	0.758763	0.483569	0.165938	0.298238	0.629344	0.483385	2.255	2.34566	0	0	0	0	0	0	
0.818468	0.960987	0.366823	0.0440602	0.172754	0.263813	0.0352714	0	1.79974	2.94597	0	0	0	0	0	0	
0.502289	0.124918	0.086377	0.587422	0.295533	0.417765	0.499949	0.719762	2.24582	2.23201	0	0	0	0	0	0	
0.237068	0.0766815	0.245231	0.130612	0.0684977	0.655645	0.339397	0.81884	2.08773	2.36895	0	0	0	0	0	0	
0.142317	0.0766815	0.245231	0.141027	0.0684977	0.655645	0.339397	0.81884	2.28187	2.1007	0	0	0	0	0	0	
0.469706	0.573567	0.60137	0.507466	0.196627	0.017752	0.100114	0.00418357	2.51518	2.39407	0	0	0	0	0	0	
0.473728	0.182795	0.447688	0.293603	0.293196	0.0503429	0.152804	0.253074	2.08114	2.48038	0	0	0	0	0	0	
0.898658	0.36483	0.488137	0.768406	0.526028	0.462377	0.77624	0.840216	2.31228	2.32812	0	0	0	0	0	0	
0.473728	0.343353	0.422231	0.506828	0.293196	0.54134	0.224519	0.436341	2.33323	2.2457	0	0	0	0	0	0	
0.921069	0.533633	0.365687	0.137572	0.0361216	0.758361	0.170899	0.541581	1.78417	2.92909	0	0	0	0	0	0	
0.738628	0.791084	0.562966	0.918629	0.145099	0.607086	0.826985	0.742446	2.36903	2.11219	0	0	0	0	0	0	
0.762294	0.666232	0.209874	0.574643	0.154492	0.60195	0.596292	0.472436	2.15155	2.34466	0	0	0	0	0	0	
0.506481	0.218954	0.700406	0.328357	0.566881	0.785208	0.718255	0.97965	2.16317	2.44484	0	0	0	0	0	0	
0.807233	0.536316	0.570447	0.830953	0.426755	0.550806	0.329574	0.840216	2.14496	2.17703	0	0	0	0	0	0	
0.542202	0.631072	0.593046	0.695704	0.226865	0.017752	0	0.00418357	2.49367	2.27722	0	0	0	0	0	0	
0.929619	0.422092	0.473237	0.122574	0.892061	0.755585	0.574683	0.461924	1.824	2.95102	0	0	0	0	0	0	
0.665225	0.268136	0.732202	0.5843	0.422195	0.615648	0.870825	0.752166	2.35085	2.34941	0	0	0	0	0	0	
0.955801	0.619873	0.267078	0.429509	0.655403	0.824064	0.583159	0.449238	2.03965	2.63654	0	0	0	0	0	0	
0.502865	0.27145	0.232811	0.483569	0.165938	0.298238	0.73786	0.412341	2.34613	2.28988	0	0	0	0	0	0	
0.556172	0.738029	0.550978	0.145728	0.802679	0.830057	0.44239	0.599249	2.00764	2.74908	0	0	0	0	0	0	
0.758937	0.675133	0.38627	0.231481	0.0889987	0.235999	0.75528	0.11213	1.92252	2.81145	0	0	0	0	0	0	
0.758937	0.675133	0.38627	0.153677	0.0889987	0.235999	0.75528	0.11213	1.96462	2.90528	0	0	0	0	0	0	
0.639168	0.362675	0.699511	0.227354	0.545867	0.845356	0.889461	0.637259	1.92395	2.62667	0	0	0	0	0	0	
0.681602	0.516287	0.845476	0.882901	0.413135	0.548039	0.363485	0.787888	2.39152	2.14227	0	0	0	0	0	0	
0.626483	0.335328	0.0866612	0.444106	0.264466	0.0202721	0.877454	0.921823	2.15839	2.35208	0	0	0	0	0	0	
0.637631	0.560868	0.720143	0.421659	0.309391	0.808331	0.545775	0.405761	2.23279	2.4827	0	0	0	0	0	0	
0.960101	0.419138	0.28901	0.412988	0.502225	0.00840758	0.323118	0.424264	1.80738	2.51376	0	0	0	0	0	0	
0.810567	0.178497	0.680402	0.592729	0.422195	0.592736	0.870825	0.752166	2.24076	2.30624	0	0	0	0	0	0	
0.815542	0.102054	0.188714	0.139935	0.507293	0.647399	0.354488	0.155725	1.7178	2.71375	0	0	0	0	0	0	
0.758937	0.753803	0.38627	0.231481	0.109669	0.251044	0.75528	0.11213	2.05282	2.87828	0	0	0	0	0	0	
0.636403	0.0766238	0.647072	0.72202	0.19245	0.381603	0.473505	0.834328	2.31828	2.07291	0	0	0	0	0	0	
0.973764	0.882317	0.458909	0.0442856	0.663501	0.248767	0.0352714	0.0660952	1.77593	3.02136	0	0	0	0	0	0	
0.506481	0.11523	0.700406	0.328357	0.566881	0.785208	0.718255	0.976183	2.13312	2.41838	0	0	0	0	0	0	
0.807233	0.399652	0.69273	0.856452	0.444812	0.576988	0.77624	0.627259	2.33487	2.22831	0	0	0	0	0	0	
0.467481	0.516287	0.973185	0.882901	0.413135	0.548039	0.904959	0.787888	2.56806	2.02647	0	0	0	0	0	0	
0.0467875	0.409867	0.0684074	0.103577	0.475107	0.242885	0.733892	0.841832	2.37825	1.89331	0	0	0	0	0	0	
0.232006	0.932075	0.62027	0.32081	0.269944	0.283626	0.545569	0.598903	2.33988	2.23792	0	0	0	0	0	0	
0.528393	0.281726	0.112128	0.741517	0.015043	0.188394	0.129736	0.212864	2.2538	2.18708	0	0	0	0	0	0	
0.472081	0.738935	0.779404	0.551839	0.0616994	0.543336	0.296463	0.262312	2.32755	2.19567	0	0	0	0	0	0	
0.309827	0.551687	0.557378	0.237802	0.251849	0.411195	0.0186865	0.675302	2.11706	2.27725	0	0	0	0	0	0	
0.309827	0.492174	0.557378	0.237802	0.289146	0.411195	0.0186865	0.52619	2.1943	2.34998	0	0	0	0	0	0	
0.921069	0.533633	0.12303	0.227199	0.00440685	0.758361	0.170899	0.541581	1.74913	2.58483	0	0	0	0	0	0	
0.807233	0.291017	0.488137	0.825476	0.388467	0.497178	0.77624	0.663619	2.26249	2.11057	0	0	0	0	0	0	
0.270434	0.258482	0.16281	0.725117	0.172824	0.172137	0.123539	0.233381	2.77371	2.05846	0	0	0	0	0	0	
0.917538	0.0479584	0.557196	0.636558	0.472685	0.675778	0.695698	0.651999	2.16914	2.24902	0	0	0	0	0	0	
0.792299	0.83535	0.489169	0.349795	0.304939	0.678443	0.375582	0.0574405	2.03501	2.68517	0	0	0	0	0	0	
0.382481	0.567166	0.699659	0.201416	0.418682	0.0652218	0.327535	0.68416	2.14551	2.43341	0	0	0	0	0	0	
0.24392	0.578474	0.205374	0.372274	0.557244	0.387769	0.539456	0.860738	2.46566	1.97007	0	0	0	0	0	0	
0.588507	0.0306502	0.393173	0.189773	0.228974	0.292455	0.451398	0.0922564	1.72663	2.47793	0	0	0	0	0	0	
0.309827	0.511363	0.557378	0.551526	0.233736	0.411195	0.0186865	0.675302	2.45497	1.91781	0	0	0	0	0	0	
0.0913473	0.0766238	0.828885	0.669352	0.19245	0.287031	0.473505	0.834328	2.59847	1.74928	0	0	0	0	0	0	
0.502865	0.177558	0.593093	0.483569	0.165938	0.298238	0.73786	0.412341	2.37629	2.30847	0	0	0	0	0	0	
0.998205	0.782847	0.209874	0.549307	0.154492	0.644035	0.238765	0.509028	2.15883	2.43515	0	0	0	0	0	0	
0.0467875	0.409867	0.0684074	0.103577	0.475107	0.242885	0.959078	0.933619	2.27209	1.89162	0	0	0	0	0	0	
0.437196	0.310788	0.295064	0.855837	0.0101285	0.154911	0.638046	0.471323	2.41754	1.92728	0	0	0	0	0	0	
0.559489	0.957332	0.779404	0.0938618	0.0584373	0.574269	0.208612	0.261036	2.02675	2.56757	0	0	0	0	0	0	
0.546768	0.970797	0.864611	0.551839	0.0616994	0.543336	0.208612	0.251333	2.19768	2.23973	0	0	0	0	0	0	
0.473728	0.306011	0.835532	0.293603	0.293196	0.0503429	0.224519	0.298548	2.07422	2.5048	0	0	0	0	0	0	
0.945641	0.800041	0.0957433	0.302035	0.811672	0.7514	0.747439	0.339279	1.87231	2.51867	0	0	0	0	0	0	
0.106328	0.177665	0.568545	0.193844	0.101621	0.537239	0.727713	0.459391	2.24106	1.91269	0	0	0	0	0	0	
0.210133	0.817557	0.405003	0.555762	0.203206	0.230461	0.635527	0.691679	2.53914	1.80866	0	0	0	0	0	0	
0.921069	0.462032	0.365687	0.521536	0.0393836	0.722522	0.0908807	0.559002	2.1708	2.58721	0	0	0	0	0	0	
0.131284	0.437985	0.0584718	0.540432	0.419205	0.482565	0.539456	0.817645	2.50447	1.73053	0	0	0	0	0	0	
0.85664	0.960987	0.466899	0.0440602	0.663501	0.263813	0.0352714	0.0660952	1.85129	2.97634	0	0	0	0	0	0	
0.929619	0.558755	0.473237	0.122574	0.930349	0.809212	0.128018	0.461924	1.86854	2.98659	0	0	0	0	0	0	
0.97199	0.102054	0.335615	0.139935	0.507293	0.647399	0.354488	0.118854	1.7381	2.76375	0	0	0	0	0	0	
0.106328	0.177665	0.602303	0.193844	0.101621	0.653825	0.727713	0.459391	2.33179	1.9394	0	0	0	0	0	0	
0.24392	0.578474	0.0059939	0.372274	0.419683	0.351247	0.539456	0.688874	2.41559	1.95032	0	0	0	0	0	0	
0.945641	0.800041	0.0957433	0.302035	0.811672	0.7514	0.747439	0.294663	1.99558	2.63417	0	0	0	0	0	0	
0.472081	0.970797	0.779404	0.551839	0.0616994	0.543336	0.208612	0.261036	2.30676	2.19747	0	0	0	0	0	0	
0.467481	0.516287	0.945957	0.882901	0.220533	0.548039	0.942277	0.636225	2.4571	1.93267	0	0	0	0	0	0	
0.971457	0.196526	0.150185	0.567165	0.253493	0.136842	0.269053	0.0215096	2.09368	2.38492	0	0	0	0	0	0	
0.106328	0.177665	0.636451	0.466714	0.101621	0.537239	0.714947	0.459391	2.7358	1.78554	0	0	0	0	0	0	
0.436373	0.591267	0.245337	0.429509	0.655403	0.824064	0.36421	0.454316	2.26264	2.24833	0	0	0	0	0	0	
0.193573	0.791084	0.744778	0.865961	0.145099	0.607086	0.826985	0.742446	2.68077	1.75537	0	0	0	0	0	0	
0.34609	0.922694	0.871815	0.420276	0.451261	0.647249	0.521955	0.416476	2.24772	2.19627	0	0	0	0	0	0	



#Generation 3 / 200
currentGen	3
evaluateCount	300
totalTime	508.299
firstFrontCount	1
frontCount	92
avgEvalTime	1.68245
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	
0.806612	0.503076	0.496912	0.321789	0.078189	0.406911	0.64003	0.985297	2.06664	2.7791	0	0	0	0	0	0	
0.763619	0.765781	0.462372	0.39624	0.252186	0.493114	0.816417	0.992149	2.14912	2.65652	0	0	0	0	0	0	
0.806612	0.491307	0.496912	0.409442	0.156512	0.406911	0.813187	0.985297	1.97636	2.58723	0	0	0	0	0	0	
0.806612	0.475103	0.485491	0.27633	0.103528	0.309924	0.837627	0.985297	1.98898	2.74015	0	0	0	0	0	0	
0.593759	0.335251	0.341095	0.217896	0.322358	0.463349	0.501516	0.85391	1.94718	2.69374	0	0	0	0	0	0	
0.806612	0.503076	0.496912	0.477679	0.103528	0.406911	0.837627	0.985297	2.13991	2.51975	0	0	0	0	0	0	
0.737147	0.451098	0.341095	0.322508	0.232482	0.333354	0.501516	0.505014	2.01208	2.69701	0	0	0	0	0	0	
0.567755	0.463812	0.495813	0.324239	0.510536	0.666997	0.718255	0.97965	2.06932	2.54836	0	0	0	0	0	0	
